Date,ET,EP,BSS,RF,WD,WD1,WS,DT1,WT1,DT2,WT2,MAXT,MINT,RH11,RH22,VP11,VP22,CLOUDM,CLOUDE,SOIL1,SOIL2,SOIL3,SOIL4,SOIL5,SOIL6,MinTtest,MaxTtest1,MaxTtest2
5/21/1989,-1,8.5,11.9,0,S,WN,5.6,26.4,23.4,39.7,25.3,42,24.8,76,28,20,15,0,0,31.8,33.4,36.5,52.7,44.8,39,1.6,2,2.3
5/22/1989,-1,9.8,11.5,0,W,W,6.3,27.6,25,41,26.4,40.6,25.4,80,29,22,17,0,0,32,33.9,36.6,52.5,44.2,38.8,2.2,0.9,-0.4
5/23/1989,-1,8.5,11.1,0,SW,SS,7,26.6,25,38.6,26.4,36.9,26,87,36,23,18,0,0,32.5,34.3,37,51,48.4,38.7,0.6,-4.1,-1.7
5/24/1989,-1,9,10.5,0,SS,W,10.1,27.6,25,35.8,26,37.5,26.3,80,43,22,19,0,0,32.5,34.1,36.5,51,43.3,38.7,1.3,-1.1,1.7
5/25/1989,-1,8.6,11.3,0,SW,W,9.4,28,25,36.8,23,37.7,26.2,77,27,22,13,0,0,32.4,34,36.5,50.5,43,38.5,1.8,1.9,0.9
5/26/1989,-1,8,11,0,SW,W,7.9,27.4,25.2,35.7,25.5,37.2,25.8,83,42,23,18,0,0,32.2,33.9,36.5,51.7,43.4,37,1.6,0.4,1.5
5/27/1989,-1,8.7,11,0,SW,SW,6.5,27.5,25.1,35.4,26.2,37.2,25.4,81,46,22,20,0,0,31.9,33.9,36.6,52.3,43.9,38.7,2.1,1.5,1.8
5/28/1989,-1,8.3,11.2,0,WS,SS,6.5,27,24.8,36,26,37.6,26,83,43,22,19,0,0,29,34,36.8,51.2,43.4,38.6,1,2.2,1.6
5/29/1989,-1,8.8,11.2,0,W,W,8.2,27.4,25.2,36.4,26.6,36.6,25.7,83,44,23,20,0,0,32.5,34.2,36.8,50.6,43.2,38.7,1.7,0.6,0.2
5/30/1989,-1,9.5,11.5,0,SW,W,8,27.6,25.2,35.4,26,36.9,26.1,81,45,23,19,0,0,33,34.2,36.7,56.7,43.9,39,1.5,0.5,1.5
5/31/1989,-1,8.8,11.7,0,S,W,7.2,28.5,25.8,36,25.6,37.8,26.7,80,41,23,18,0,0,33.7,34.5,37,54.7,44.3,39.7,1.8,2.4,1.8
6/1/1989,-1,8.3,11.5,0,SW,W,4.7,29.4,25,37.7,26.3,39.2,26.2,68,38,21,19,0,0,34,34.9,37.3,54.7,45.4,39.7,3.2,3.2,1.5
6/2/1989,1.2,8.6,12,0,WS,NW,5.5,29.5,24.7,38.5,26.1,39.4,26.9,66,35,20,18,0,0,34.5,35.5,38.6,55,45.9,40,2.6,1.7,0.9
6/3/1989,1.1,9.7,12.1,0,WS,SW,6.6,29.2,25.6,38.8,27.6,37.7,27,74,40,22,21,0,0,34.5,35.6,38.1,52.8,44.9,40,2.2,-0.8,-1.1
6/4/1989,1.2,8.7,12.1,0,WS,SS,7.3,29,25.6,36.7,26.4,37.7,27.3,75,42,23,19,0,0,34.3,35.6,38,53.2,44.9,40,1.7,-1.1,1
6/5/1989,0.9,9,11.8,0,SW,SW,7,29.3,25.8,37,26.5,38.2,27.4,74,41,23,19,0,0,34.7,35.6,38.4,53.3,45.1,40.3,1.9,1.5,1.2
6/6/1989,0.6,9.5,12,0,WS,W,6.6,30.4,26.4,37.6,26.5,39,28.2,72,39,23,19,0,0,35,35.9,38.4,54.5,45.6,40.7,2.2,2,1.4
6/7/1989,0.9,8.9,11.8,0,SW,NN,6,30,26.6,39,27.8,39.9,28.8,76,40,24,21,0,0,35.2,36.7,38.8,54.6,46.1,40.8,1.2,2.3,0.9
6/8/1989,-1,7.5,8.6,0,CA,SS,5.2,29.8,27,38.6,28.3,39.5,28,80,44,25,22,0,0,34.5,35.9,38.3,55,45.7,41,1.8,0.5,0.9
6/9/1989,1.2,6.8,7.5,3.4,EN,SE,5.7,27,25.7,34,27,34.9,25.3,90,56,24,22,0,0,29.4,32.6,36.2,46,41.2,38,1.7,-3.7,0.9
6/10/1989,0.7,7.9,3.3,0,SS,SE,6.7,28.5,24.5,30.4,26.6,31.6,25.4,71,73,21,24,0,0,31.5,32.9,36,34.2,34.1,35.7,3.1,-2.4,1.2
6/11/1989,2.1,3.5,2.7,6.1,SE,SW,10,28.2,25.2,34,27.4,35.4,26.3,77,58,22,23,0,0,27.4,29.3,32.7,45.7,40.2,36.2,1.9,5,1.4
6/12/1989,1,7.7,11.1,0,S,W,9.1,28,26,34,26,35,26.2,85,51,24,20,0,0,30,31.4,34.5,46.5,41.1,37.5,1.8,1,1
6/13/1989,0.7,6.8,11.5,0,WS,W,9,28.5,26.4,34,26.2,34.7,27.5,84,52,25,21,0,0,31.7,32.7,35.7,42,39.1,37.3,1,0.7,0.7
6/14/1989,0.7,6.7,0.9,0,WS,SW,7.7,28,25.7,35.2,25.8,36,26.6,82,45,23,19,0,0,31.2,32.1,35.2,46.5,41.4,37.7,1.4,2,0.8
6/15/1989,0.7,9,11.4,0,SE,VR,10.7,27,25.4,33.6,27,34.3,26.6,87,58,23,23,0,0,30.6,32.6,35.5,39.8,36.6,36,0.4,-0.9,0.7
6/16/1989,2.5,4,3.9,28.6,SW,SW,10.4,25,24.7,29.3,26.8,30,24.6,97,81,23,25,0,0,27.2,28.3,32.8,33.3,31.9,32.7,0.4,-3.6,0.7
6/17/1989,1.9,3.4,2.1,1.4,W,SS,6.5,27.4,26,33.3,26.6,34.6,26,89,57,24,22,0,0,28.4,28.7,30.7,41.4,37.1,34.5,1.4,5.3,1.3
6/18/1989,2.3,6.2,8.7,0,SW,WS,8.1,27.5,26.4,34.5,25.7,35,26.7,91,47,25,19,0,0,29,29.6,32,42.7,38.8,36,0.8,1.7,0.5
6/19/1989,2.9,6.7,4.3,0,SW,SW,8.1,27.6,25.8,34.5,24.5,35,26.5,86,41,24,17,0,0,29.5,30.2,32.6,42.7,38.7,36.2,1.1,0.5,0.5
6/20/1989,2.3,6.7,4.6,0,CA,WS,8.2,27.6,25.7,34,25,34.9,26.5,85,46,24,18,0,0,30,30.5,33.2,43.8,39.7,37,1.1,0.4,0.9
6/21/1989,1.9,7,5.3,0,S,WN,7.4,27.8,25.6,35.4,25,36.2,26.5,83,40,23,17,0,0,30.7,31.2,33.6,45,41.1,37.7,1.3,2.2,0.8
6/22/1989,2,8.2,8.6,0,SW,WS,6.7,28.4,25.3,36.2,26.3,36.6,27.2,77,43,22,20,0,0,31.5,31.9,34.4,44.8,41.1,38,1.2,1.2,0.4
6/23/1989,1.6,7.4,6.6,5.4,W,WS,6.7,27.4,25.2,35,26.5,36,24.5,83,49,23,21,0,0,28.8,30.1,33.2,43,39.6,36.7,2.9,-0.2,1
6/24/1989,0.7,8.3,9.3,0,WS,SW,9.7,28.4,25.3,35.5,26.6,36.2,26.8,77,48,22,21,0,0,30,30.6,33.5,44.4,40.4,37.5,1.6,1.2,0.7
6/25/1989,0.6,7.7,10.4,0,SW,WS,9.3,28,25.4,39.4,25.5,35.7,26.9,80,30,23,16,0,0,31.2,31.7,34.2,44.7,41.1,38,1.1,0.2,-3.7
6/26/1989,1,9.4,10.9,0,SW,S,9.6,28.4,25.6,34.7,26,36.2,26.8,79,48,23,20,0,0,31.8,32.4,34.6,45.3,41.1,37.9,1.6,-3.2,1.5
6/27/1989,1.1,8.3,11.5,0,WS,WS,8.1,28,25,35.1,25.7,36,27,77,45,22,19,0,0,31.8,32.6,35,45,40.5,37.7,1,1.3,0.9
6/28/1989,2.9,8.2,7.8,0,WS,WS,8.3,27.8,25,33.8,26,35.2,27.2,79,52,22,20,0,0,31.8,32.9,35.4,41.7,37.2,35.7,0.6,0.1,1.4
6/29/1989,2.9,6.8,3,0,SW,WS,7.8,28.2,25,32.5,27,34.4,27.7,76,64,22,23,0,0,31.4,32.3,34.5,39.4,35.9,35.7,0.5,0.6,1.9
6/30/1989,2.7,5,-1,39.6,SS,SW,7.9,24.4,24.2,27.6,26.4,29,23.6,98,91,23,25,0,0,26.3,27.9,30.7,31.5,31.7,32.5,0.8,-3.5,1.4
7/1/1989,0.5,1.8,1,42.4,NN,SS,4.3,24,20,26.5,25.6,28.2,22.9,67,93,15,24,0,0,25,26.2,29.6,29.3,28.2,29.4,1.1,0.6,1.7
7/2/1989,1.1,1.9,2.4,9.9,W,SW,6.1,25.2,24.2,30.2,26.5,30.6,25,92,74,22,24,0,0,26.4,27.1,29.2,31.7,30.3,30.5,0.2,4.1,0.4
7/3/1989,1.9,2.7,1,1.2,WS,SW,7,26.7,25.2,26.8,25.5,28.7,25.2,88,90,23,24,0,0,27,27.4,29.2,30.7,29.5,30.5,1.5,-1.5,1.9
7/4/1989,3.9,4.2,3.2,4.6,SS,S,7.4,26.4,25.2,31.3,27.1,31.7,25.1,90,71,23,24,0,0,26.8,26.9,28.7,34.5,32.6,31.5,1.3,4.9,0.4
7/5/1989,3.9,4.3,6.7,20.5,NW,WS,5.4,26,25.4,30.9,26.1,31.4,24.4,95,67,24,22,0,0,27.4,27.3,29.2,35.1,33.1,31.8,1.6,0.1,0.5
7/6/1989,3,3.7,6,0,WS,NW,5.2,27,25.4,33.2,26.5,34,25.6,87,57,23,22,0,0,27.8,28.1,29.7,37.2,34,32.5,1.4,3.1,0.8
7/7/1989,6,7.8,8.3,0,WS,SS,6,27,25.5,28,25.8,30.8,26.6,88,83,24,24,0,0,27.8,28.3,30.3,31.7,31.3,31.3,0.4,-2.4,2.8
7/8/1989,3.9,4.3,-1,30.4,EN,NN,4.1,24.1,24,31.5,26.5,32,22.8,99,66,22,23,0,0,26.5,26.3,28.5,37.8,34.4,32,1.3,4,0.5
7/9/1989,4.3,4.5,9.2,6,CA,NE,3.4,25.8,25.4,31.3,26.4,31.7,24.7,97,66,24,23,0,0,27.7,28.3,29.7,36.2,33.1,32.2,1.1,0.2,0.4
7/10/1989,3.7,4,1.5,5.8,SW,SW,3.3,26.2,26,29.5,26.4,31,24.8,98,77,25,24,0,0,27.8,27.9,29.5,35.7,34.1,32.3,1.4,-0.3,1.5
7/11/1989,3.6,4.8,8.1,1.8,WS,W,5,26.5,25.3,32.7,26.5,33.6,25.1,90,60,23,22,0,0,27.7,27.8,29.6,37.4,34.2,32.4,1.4,4.1,0.9
7/12/1989,4.6,6.7,11.1,0,SW,W,7.2,26,25,33.2,26.5,33.8,24.9,92,57,23,22,0,0,26.8,27.6,30.7,36.7,33.6,32.2,1.1,1.1,0.6
7/13/1989,5,5.4,8.4,0,SW,WS,7.3,26.8,25.5,31,25.4,32.7,25.5,90,62,24,21,0,0,27.6,27.9,29.5,35.4,33.2,32.2,1.3,-0.5,1.7
7/14/1989,-1,5,7.6,79,SS,SW,6.5,25.6,25.2,30.3,26.7,31,24.4,97,74,24,24,0,0,26.3,26.4,28.7,34,32.3,31,1.2,0,0.7
7/15/1989,3.3,4.2,5.8,3.6,CA,SW,4.6,26,25.4,31.5,26.8,31.9,24.8,95,68,24,24,0,0,27.6,27.6,29.3,36.6,33.3,30.5,1.2,1.6,0.4
7/16/1989,3.5,4,6.4,6,SS,W,4.8,26.2,25.6,32.1,27.6,33.1,25.2,95,69,24,25,0,0,27.8,27.9,29.5,37.4,33.6,32.2,1,1.6,1
7/17/1989,3.2,4.8,5.4,0,NW,NE,2.3,27.6,26,35,27.9,35.5,26.6,87,56,24,24,0,0,29,29,30.5,37.8,33.9,32,1,3.4,0.5
7/18/1989,6.2,6.6,10.6,18.2,CA,CA,3.7,25.7,25.5,31.8,28.3,33,24.4,98,76,24,27,0,0,28,28.6,30.7,38.3,35.2,33.2,1.3,-2,1.2
7/19/1989,2.3,3.2,5.5,6.2,SS,W,3.3,26.4,26,32.5,28,32.5,25.6,97,70,25,26,0,0,28.6,28.9,30.7,38.7,35.3,33,0.8,0.7,0
7/20/1989,3.1,5,7.2,0,WS,W,5.6,26.7,25.4,32.6,27.5,33,25.2,90,66,24,24,0,0,28.2,28.4,30.5,36.7,33.7,32.5,1.5,0.5,0.4
7/21/1989,3.7,5.4,7.6,13,WS,NE,6.6,26.4,25.4,30,26.4,30.7,25,92,74,24,24,0,0,27.8,27.9,29.5,34,32.9,32,1.4,-1.9,0.7
7/22/1989,3.2,3.5,4.5,21.2,CA,CA,4.8,26.5,26.1,32,27.6,33,25,97,70,25,25,0,0,28,27.9,29.6,36.7,33.9,32.2,1.5,3,1
7/23/1989,3.3,4.4,5.8,3.2,CA,NW,2.3,26.5,26.1,32.7,28.8,33.2,25.2,97,74,25,27,0,0,28.1,28.4,30,37.5,35,33,1.3,1.2,0.5
7/24/1989,3.8,4.9,4.5,17.6,NW,EN,5,27.3,26.6,33,27.7,33.6,24.3,94,65,26,25,0,0,28,28,29.7,36.5,34.3,32.7,3,0.9,0.6
7/25/1989,2.2,3.3,4.8,58.5,WS,S,7.9,25,25,27.3,26.8,27.4,24.6,100,96,24,26,0,0,25.6,26.3,28.8,29.7,29.1,29.8,0.4,-5.6,0.1
7/26/1989,0.7,2.9,-1,18.7,SS,SW,9.3,26.4,25.4,31,26.8,31,25.8,92,71,24,24,0,0,27,27.1,28.3,24,31.5,30.5,0.6,3.7,0
7/27/1989,1.8,2.5,0.6,12.5,CA,WS,6.8,26,25,30,26,30.8,25,92,71,23,23,0,0,26.6,26.9,28.6,34.8,31.9,30.6,1,-0.2,0.8
7/28/1989,3.9,4.4,4.4,0.4,WS,WS,6.7,26.5,25,30.5,26,31.2,25.8,88,69,23,22,0,0,27,27.5,29,33.6,31.3,30.7,0.7,1.2,0.7
7/29/1989,3.9,5,4.6,0,W,SS,9.4,26.7,24.4,29.8,25,30.2,26.2,82,66,22,21,0,0,26.7,27.3,29,32,30.5,30.4,0.5,-0.3,0.4
7/30/1989,3.3,4.3,0.3,0,SS,SS,10.3,26.4,24.2,29.2,25.2,30,26,82,71,21,22,0,0,26.3,27.1,28.5,30.5,29.5,29.8,0.4,0.2,0.8
7/31/1989,2.9,4.3,0.8,0,WS,SW,11.4,26.4,24.6,30.7,25.7,31.3,25.9,86,65,22,22,0,0,26.3,26.7,28.5,30.5,29.2,29.4,0.5,2.1,0.6
8/1/1989,3.2,3.5,-1,0,WS,SS,10.6,26.4,24.2,30.7,26.7,31.3,24.5,82,72,21,24,0,0,26.3,26.7,28.3,33,29.9,29.8,1.9,0.6,0.6
8/2/1989,3.2,4,1.4,0.5,WS,W,8.9,26.2,24.4,32.4,25.3,33,24.5,85,54,22,20,0,0,26.4,26.7,28.5,35.5,32.3,30.8,1.7,2.3,0.6
8/3/1989,4.4,5.6,7.9,0,SW,WN,7.2,25.7,24.3,29.7,25.6,30,24.6,89,71,22,22,0,0,26.5,27.2,29,34,31.6,31,1.1,-2.4,0.3
8/4/1989,2.7,3.8,2,0,W,W,5.1,25.4,24.3,31,25,31.3,24.5,91,60,22,20,0,0,26.6,27.3,28.8,35.7,32.6,31.5,0.9,1.6,0.3
8/5/1989,4.2,4.5,5.2,0,CA,WN,5.5,24.6,23.8,31,24.6,31.5,24.6,93,57,22,19,0,0,26,26.7,28.7,34.8,31.5,30.8,0,0.5,0.5
8/6/1989,3.2,3.7,3.8,0,SS,WN,4.8,25.4,24,31.5,24.8,32,24.6,88,56,22,19,0,0,26.6,27.3,29.2,37.8,34.3,32.8,0.8,1,0.5
8/7/1989,4,6,9.1,0,WS,NW,6.9,26.2,24.2,31.2,25.3,31.5,24.6,84,60,21,21,0,0,27.5,28.1,30,37,33.6,32.3,1.6,0,0.3
8/8/1989,3.6,2.7,0.8,2.7,W,W,4.4,25.3,24.6,29.1,25.5,30.4,24.5,94,74,23,22,0,0,27.5,28.1,30,31,30.4,30.7,0.8,-0.8,1.3
8/9/1989,1.3,1.9,0.3,3.5,WS,WS,4.2,25,24.7,25.4,24.8,26,24.5,97,95,23,23,0,0,26,27.5,29.4,27.4,27.9,29.3,0.5,-3.1,0.6
8/10/1989,1.6,1.5,-1,6.5,CA,WN,2.5,24.8,24.4,29,25.2,30,23.7,97,72,23,22,0,0,26,26.6,28.2,32.5,29.4,29.5,1.1,4.6,1
8/11/1989,3.7,3.7,0.4,3.2,CA,W,3.6,24.8,24.4,31,25,31,24.7,97,60,23,20,0,0,26,26.4,27.8,36.8,32.6,30.8,0.1,2,0
8/12/1989,4.9,5.6,4.7,1.4,SS,NW,5.5,25.4,23.9,32.2,25,33.6,25.6,88,54,21,19,0,0,26.2,26.9,28.8,37.5,33.9,31.8,-0.2,2.6,1.4
8/13/1989,5,6,7.9,0,SS,SS,5.1,26,24.5,31.6,26,31.9,25.6,88,62,22,22,0,0,27.2,27.9,29.8,37.6,33.3,31.7,0.4,-0.3,0.3
8/14/1989,4,5.3,2.7,0,SW,S,4.8,25.4,23.8,32,25.8,32.2,25.2,87,59,21,21,0,0,27.2,27.9,30,40.2,36.1,33.5,0.2,0.6,0.2
8/15/1989,5.5,5.9,6.1,0,SW,W,5.5,25.6,24.5,30.2,25,30.9,25.6,91,64,22,21,0,0,27.5,28.5,30.1,34.4,32,31.8,0,-1.1,0.7
8/16/1989,3.1,3.7,0.3,0,SW,SW,4.8,26,24.7,31.2,25.7,31.7,25.2,89,63,23,21,0,0,27.5,28,30,36.6,33.4,31.5,0.8,1.5,0.5
8/17/1989,2.2,3,1.4,1,W,W,3.8,26.2,25.6,25,25,26.5,25.2,95,100,24,24,0,0,27.5,28,29.7,26,27.4,30,1,-4.7,1.5
8/18/1989,1.1,1.6,-1,53.6,WS,W,2.1,26,26,31.2,27.4,32.2,24.6,100,73,25,25,0,0,27,26.9,28.5,36,32.9,31,1.4,7.2,1
8/19/1989,4.3,4.5,7,0,SW,W,4.6,26.2,25.6,28,26.8,28.4,26.2,95,91,24,26,0,0,27.1,27.9,29.6,29.5,28.9,29.4,0,-2.8,0.4
8/20/1989,1.5,1.7,-1,36.9,WS,W,5.9,25.2,24.8,29.4,27,30.1,25,97,82,23,25,0,0,26,26.9,28.4,32.3,30,29.3,0.2,2.1,0.7
8/21/1989,2.9,1.9,2.8,24.3,WS,SW,5.7,25.5,25.2,30,27,30.3,25.2,97,78,24,25,0,0,26.5,26.9,28.6,34,31.2,30.2,0.3,0.9,0.3
8/22/1989,3.5,3.7,5.9,2.6,WN,WS,7,25,24.5,29,26,30,24.5,96,78,23,23,0,0,26.5,27,28.7,31.8,31.3,30.8,0.5,0,1
8/23/1989,2.9,3.1,4,20.8,CA,SW,4.3,24.8,24.8,29.7,26,30.7,24.5,100,73,23,23,0,0,26.6,26.9,28.5,34,31.4,30,0.3,1.7,1
8/24/1989,2.9,3.8,4.8,0,SS,WN,4,25.8,25,28.5,26,29.4,24.5,93,81,23,24,0,0,26.6,27.3,27.8,30.2,29.4,29.4,1.3,-0.3,0.9
8/25/1989,1,1.2,0.1,12.2,NW,NN,3.2,24.6,24.2,25.5,25.3,26,23.4,97,98,22,24,0,0,26,26.7,28.2,27.5,27.1,28,1.2,-2.5,0.5
8/26/1989,2.7,1.9,0.4,34.2,WS,WS,3.2,25.6,25.2,25.7,25,26.9,23.3,97,94,24,23,0,0,26.2,26.5,27.8,28.2,28,28.6,2.3,1.4,1.2
8/27/1989,1.8,1.5,-1,12,SW,SS,4.3,24.8,24.5,29.9,26,30.3,24.2,97,72,23,23,0,0,25.8,26.1,27.6,33.5,31.3,29.5,0.6,4.6,0.4
8/28/1989,6.9,4.5,5.8,0,S,WS,6.7,25.6,24.8,31.1,27,31.4,25.1,93,71,23,24,0,0,26,26.4,27.9,34.8,31.3,30,0.5,1.5,0.3
8/29/1989,9.5,4.5,5.1,0,W,WN,3.6,26,25.4,29.5,26.2,31.3,25.2,95,76,24,23,0,0,26.6,26.9,28.6,32,30.4,30,0.8,0.2,1.8
8/30/1989,8,3.5,1.4,0,WN,W,3.3,26.2,25,31,26.1,31.9,25.5,90,66,23,22,0,0,26.7,27.1,28.6,33.6,31.6,30.7,0.7,2.4,0.9
8/31/1989,9.8,4.6,7.8,0,WN,W,3.8,25.6,24.4,31.6,26.2,32.2,24.8,90,64,22,22,0,0,26,26.7,28.7,38.3,34.9,31.4,0.8,1.2,0.6
9/1/1989,11.3,5.3,6.6,0,WS,NW,5.5,25.7,24.4,29.6,25,30.8,25.2,89,67,22,21,0,0,26.3,27.3,29,33.3,32.6,31.4,0.5,-0.8,1.2
9/2/1989,6.8,3.2,3,0,W,WS,4.3,25.7,24,31,24.4,32.2,25,86,56,21,19,0,0,26,26.7,28.6,39,34.9,31.2,0.7,2.6,1.2
9/3/1989,10.6,4.3,5.3,0,CA,NW,3.5,24.8,23.7,31.8,24.5,32.3,23.8,91,53,21,19,0,0,25.5,26.7,28.7,41,35.7,32.2,1,1.3,0.5
9/4/1989,10.2,4.5,6,0,SW,SW,3.3,24.8,23.5,32.2,24.4,32.8,24.2,89,50,21,18,0,0,26,27.2,29,42.8,37.1,32.7,0.6,1,0.6
9/5/1989,10.3,5,6.4,0,WS,W,5,25.5,24,32.2,25.2,33.4,24.4,88,55,21,20,0,0,26.6,27.5,29.6,41.5,36.7,34,1.1,1.2,1.2
9/6/1989,11,4.2,9.8,0,W,NW,6.3,25.2,24,32,24.8,33.4,23.7,90,53,22,19,0,0,26.8,28.1,30.2,43.2,37.7,34,1.5,1.2,1.4
9/7/1989,10,5.8,9.2,0,SW,NW,5.3,25.7,24.3,32.2,25,33.4,25,89,54,22,19,0,0,28,28.9,30.7,43.3,37.6,34.2,0.7,1.4,1.2
9/8/1989,9.2,5.2,8.8,0,W,SW,3.3,25.8,24.6,32.8,25.7,33.8,25,90,55,22,20,0,0,28.4,28.9,31,43,38.2,34.8,0.8,1.6,1
9/9/1989,9.1,5.4,8.8,0,SS,SW,3.1,25.5,24.4,32.9,25.7,33.8,24,91,54,22,20,0,0,28,28.9,30.8,42.3,38.6,35,1.5,1,0.9
9/10/1989,6,5.3,8.6,0,CA,W,3.3,26.1,24.8,33.5,26.6,34,25.4,89,56,23,22,0,0,28.8,29.6,31.4,44,39.7,35.7,0.7,1.1,0.5
9/11/1989,9,4.2,5.2,0,CA,W,3.7,25.9,24.2,30,25,33.6,24.6,86,65,22,21,0,0,29,29.9,32,44,39.9,36.2,1.3,0.1,3.6
9/12/1989,8.1,5.2,9.2,0,NW,W,4.6,26.4,24,32.3,25,33.1,24.8,81,53,21,19,0,0,29.5,30.6,32.7,43.5,39.7,36.4,1.6,3.1,0.8
9/13/1989,9.5,6.2,8.4,0,W,WN,4.4,25.6,23.7,32.7,25.5,33.6,24,85,54,21,20,0,0,29.2,30.3,32.7,44,40.4,36.8,1.6,1.3,0.9
9/14/1989,8.3,5.4,9.7,0,W,NW,3.6,25.5,24,32.7,25.4,34.2,24.5,88,53,21,20,0,0,29.6,30.6,33,44.2,40.9,37.2,1,1.5,1.5
9/15/1989,9,5.6,8.8,0,SW,EN,3.4,25.3,23.4,33.5,26.2,34.5,24,84,54,20,21,0,0,29.4,30.9,33,45.5,41.4,37.5,1.3,1.8,1
9/16/1989,8.3,5.8,9.3,0,CA,NN,2.3,24.4,24.4,35.4,26.5,35.7,24.4,100,47,23,20,0,0,29.8,31.1,33.6,46.3,41.7,37.8,0,2.2,0.3
9/17/1989,8.2,6.1,9.8,0,S,WN,2.2,26.3,25.7,34.5,26.8,35.8,25,95,53,24,22,0,0,30.4,31.6,33.8,45.2,41.5,38.2,1.3,0.4,1.3
9/18/1989,8.5,5.4,9.3,0,W,WS,2.6,26.8,25.2,33.4,27,34.4,25.8,87,59,23,23,0,0,31,31.9,34,43.8,39.6,36.6,1,-0.1,1
9/19/1989,7,4.3,4.6,0,SW,SS,2.7,26.8,25.7,34.5,27,34.8,25,91,54,24,22,0,0,30.6,31.6,33.8,45.4,40.7,37.7,1.8,1.4,0.3
9/20/1989,8.5,6,9.2,0,CA,NW,3.6,26.4,25,32,26.6,32.9,25.5,89,64,23,23,0,0,31.3,32.2,34.2,40.3,37.2,36.2,0.9,-1.6,0.9
9/21/1989,5.5,3.6,1.6,0,N,NE,2.9,26.6,24,36,26.3,36.4,25.2,80,44,21,20,0,0,30,31.4,33.4,46,41.1,37.5,1.4,4.4,0.4
9/22/1989,7.9,4.6,7.7,21.4,EN,N,4,24.5,24.4,32.8,27.4,34,23.6,99,64,23,24,0,0,27.7,29.2,32.3,39.7,37.1,35.4,0.9,-2,1.2
9/23/1989,5,5.1,9.2,0,E,N,2.3,26.2,25.1,32.6,28.2,33.5,25.1,91,70,23,26,0,0,28,29,31.2,40.5,36.9,34.6,1.1,0.7,0.9
9/24/1989,5.8,4.6,6.6,0,CA,NE,2.4,26,25.4,31.9,27,32.7,25,95,67,24,24,0,0,27.6,28.6,30.7,41.5,36.7,33.2,1,0.1,0.8
9/25/1989,4.1,3.3,5.3,0,NW,N,1.6,26.7,25.2,33,27.4,34.2,26,88,63,23,24,0,0,28,29.3,31.5,42.2,37.6,34.8,0.7,2.3,1.2
9/26/1989,5.8,4,7.7,0,CA,W,1.8,27.4,27,34,27.6,34.6,27.2,97,59,27,24,0,0,29.6,30.3,32.4,44.4,39.9,36.2,0.2,1.6,0.6
9/27/1989,5.3,5.3,6,0,SE,NE,3.4,26,24.4,33.2,26.5,34.1,25,87,57,22,22,0,0,29,29.9,32.2,44,39.1,35.6,1,0.1,0.9
9/28/1989,3.9,3.9,4.1,0,SE,SW,2.3,26,24.5,34,25.6,34.8,26,88,49,22,19,0,0,28.5,29.5,32,44.2,39.6,36.4,0,1.6,0.8
9/29/1989,5.1,4.3,8.4,0,CA,N,2.2,25,24,33.4,26,34.3,23.3,92,54,22,21,0,0,28.5,29.5,31.9,50.3,40.4,37.2,1.7,0.3,0.9
9/30/1989,4.1,4.6,9.4,0,W,N,3,25.4,24.2,34,26,35,24.2,90,51,22,20,0,0,28,29.6,31.6,44.8,40.1,36.8,1.2,1.6,1
10/1/1989,-1,5.2,9.2,0,W,NE,2.3,26,24.3,34.4,25.8,35.2,24,86,48,22,20,0,0,29.5,30.7,33,45.6,40.3,37,2,1.2,0.8
10/2/1989,-1,5.3,9.2,0,SE,N,2.7,25,24.3,34.8,23.6,35.5,24.2,94,36,22,15,0,0,29.4,30.6,33.2,46,40.4,37.3,0.8,1.1,0.7
10/3/1989,-1,5.2,8.9,0,CA,N,2.4,25,24,34.5,25.8,34.9,23.6,92,48,22,20,0,0,29,31.2,33.4,45.5,39.9,37.3,1.4,0.1,0.4
10/4/1989,-1,5.8,9.4,0,NW,NW,3.3,25.8,23.2,34.8,24.8,35.3,24,79,42,20,17,0,0,28.6,30.6,33,45,39.9,37,1.8,0.8,0.5
10/5/1989,-1,4.9,9.5,0,CA,CA,3.8,25.5,23.3,34.6,25.8,35.8,23.4,82,47,20,19,0,0,29.5,30.7,32.8,46.6,39.7,37,2.1,1,1.2
10/6/1989,-1,6,9.5,0,CA,NE,3,25.2,22.2,35.8,24,35.9,23.4,76,34,18,15,0,0,28.3,30.4,33,47,39.7,37,1.8,1.3,0.1
10/7/1989,-1,6.1,9.7,0,NN,N,2.6,25.4,20.8,37.4,22.7,37.6,23.2,64,24,16,12,0,0,28,30.1,32.7,46.8,39.4,36.6,2.2,1.8,0.2
10/8/1989,-1,5.9,8,0,NW,NW,2.7,25.5,19.1,36.2,23.8,36.9,21.8,52,32,13,15,0,0,26.8,29.4,32.2,46.4,38.9,36.3,3.7,-0.5,0.7
10/9/1989,-1,6,9.9,0,CA,WN,3.3,24,19.8,37,22.2,37.6,19.8,66,23,15,11,0,0,25.8,28.9,31.8,47,38.6,36,4.2,1.4,0.6
10/10/1989,-1,5.5,10,0,SW,SW,2.5,24.3,21.8,35.4,23.8,36.1,20.3,79,35,18,15,0,0,26.2,29.1,31.5,47.2,38.4,35.4,4,-0.9,0.7
